RegionID,RegionName,State,name,Geography,Metro,StateCodeFIPS,MunicipalCodeFIPS,SizeRank,1996-04,1996-05,1996-06,1996-07,1996-08,1996-09,1996-10,1996-11,1996-12,1997-01,1997-02,1997-03,1997-04,1997-05,1997-06,1997-07,1997-08,1997-09,1997-10,1997-11,1997-12,1998-01,1998-02,1998-03,1998-04,1998-05,1998-06,1998-07,1998-08,1998-09,1998-10,1998-11,1998-12,1999-01,1999-02,1999-03,1999-04,1999-05,1999-06,1999-07,1999-08,1999-09,1999-10,1999-11,1999-12,2000-01,2000-02,2000-03,2000-04,2000-05,2000-06,2000-07,2000-08,2000-09,2000-10,2000-11,2000-12,2001-01,2001-02,2001-03,2001-04,2001-05,2001-06,2001-07,2001-08,2001-09,2001-10,2001-11,2001-12,2002-01,2002-02,2002-03,2002-04,2002-05,2002-06,2002-07,2002-08,2002-09,2002-10,2002-11,2002-12,2003-01,2003-02,2003-03,2003-04,2003-05,2003-06,2003-07,2003-08,2003-09,2003-10,2003-11,2003-12,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004-12,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005-12,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006-12,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12
2002,Rolette County,ND,North Dakota,"Rolette County, North Dakota",,38,79,1675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73100,71900,71900,71600,70800,70000,68900,68300,69000,69700,69800,69800,69900,70000,70000,70200,70200,70000,70000,70800,72500,74000,74900,75800,76900,77200,77100,76900,76900,76300,75400,75300,75900,76100,76600,77100,77300,77400,77200,76400,76000,75900,75600,75400,74300,72500,71100,70500,70100,70100,70100,70100,70500,70500,70500,70800,71300,71600,72200,72900,73700,74200,74500,74500,75100,75700,75800,76000,76700,77400,78100,78600,79200,79700,80200,80900,81900,82500,83100,83800,84700,86300,87800,88600,89700,90600,91400,92800,93400,92300,91500,91800,92800,93500,93700,94200,94900,95500,95600,95700,95600,96100,97000,97500,97800,98600,99600,100800,102500,104500,106900,109700,111500,112200,112600,113700,114800,116100,118100,120900,122500,123800,125800,126200,127300,133200,140600,145600,149800,154700,159400,163900,166400,168200,170600,173900,175200,178600,184800,188200,184800,180900,179600,178600,177200,177600,178500,178700,180700,181500
2996,Pennington County,MN,Minnesota,"Pennington County, Minnesota",,27,113,1676,76400,76400,76300,76200,75900,75600,75300,74700,74300,73900,73400,72800,72300,71900,71600,71400,71400,71600,71900,72400,73100,73900,74700,75600,76500,77500,78600,79700,80800,81900,82900,83900,84900,85800,86500,87200,87800,88300,88800,89300,89800,90300,90800,91400,92000,92700,93200,93600,94000,94400,94600,94900,95300,95600,96100,96600,97200,97900,98700,99500,100400,101200,102100,103100,104100,105100,106100,106900,107800,108500,109100,109600,110000,110300,110600,110800,111100,111400,111800,112000,112200,112700,113400,113900,114400,114900,115500,115900,116200,116400,116800,117400,118200,119100,120100,121000,121300,120700,119400,117800,116200,115100,114500,114200,114000,113800,113800,114400,116300,119600,123900,128500,132700,136500,139700,142500,145300,147900,150400,152800,155200,157200,159100,161100,163100,165200,167300,169300,171100,172700,173800,174600,174800,174400,173600,173000,172600,172200,171900,171500,170900,169800,168200,166300,164300,162400,160800,160300,160700,161600,162400,163600,165100,166700,167900,169300,170800,171900,172400,172500,172600,172300,172100,172200,172200,171800,172000,172300,172800,174800,177300,178800,179500,179900,180100,180400,181700,182900,183700,183700,183500,184400,186000,187100,187800,188700,189500,188400,186300,185400,185800,186900,187200,185300,182800,182500,183100,184100,185300,186900,188100,189400,191200,192800,194100,195300,196500,196600,196500,196100,195300,194600,194700,194900,194700,194400,194400,195000,195800,195800,194100,192900,193400,194900,196000,197000,197600,198100,198300,198500,199100,200200,201500,202700,203700,203500,202800,202100,202500,204000,205600,206100,206300,206300,205500,204300,203400,203400,203900,204200,204500,205700,207100,207900,208400,209300,210900,212800,214400,215500,216600,217300,216900,215900,216500,218200,219100,220400,223500,225700,227000,228800,230600
2047,Summers County,WV,West Virginia,"Summers County, West Virginia",,54,89,1677,53600,53700,53800,54000,54100,54300,54500,54700,54900,55200,55400,55700,56000,56400,56800,57300,57900,58600,59300,60000,60800,61600,62300,63000,63700,64400,64900,65400,65800,66100,66200,66200,66000,65700,65300,64800,64300,63800,63300,62800,62300,61900,61500,61100,60700,60400,60200,60000,60000,60100,60300,60700,61100,61700,62400,63000,63700,64200,64700,65200,65600,66000,66400,66700,67100,67500,67800,68200,68400,68600,68700,68800,69000,69200,69400,69600,69900,70100,70400,70800,71000,71300,71400,71500,71500,71700,71800,72000,72100,72400,72800,73600,74800,76600,78700,80900,82900,84500,85700,86800,87800,88900,90100,91300,92300,93200,93900,94400,95000,95600,96100,96300,95900,94900,93300,91500,89700,88100,86800,85500,84500,83900,83900,84300,85100,86100,87400,88800,90200,91700,93200,94800,96400,98100,99800,101300,102500,103400,104100,104800,105200,105400,105300,104900,104000,102900,101800,100600,99500,98500,97600,96900,96100,95400,94600,93700,92600,91500,90500,89900,89600,89800,90300,91100,91800,92400,92500,93900,96500,98500,99000,100200,101800,103800,105400,107200,109100,110700,111500,111500,111200,111000,111300,110500,108600,106200,103400,99900,96600,94000,92200,90400,88500,86600,85100,84500,84900,85500,85800,85600,85600,85800,86300,87000,87400,88100,90000,91400,91800,92100,93300,94600,95100,95400,95800,95900,96700,98200,99600,100300,100600,100700,101100,102200,103500,105100,106500,107700,108800,110600,111400,111100,110100,108800,107300,105700,103300,101100,100000,99600,99300,98200,96200,94800,94500,94500,94600,94800,94800,94800,94900,95000,95700,97400,100100,103500,107100,109900,112600,116500,122200,127100,129700,131500,132000,129700,126400,124200,123200,122900,122600,122700,123000
1114,Jasper County,GA,Georgia,"Jasper County, Georgia",Atlanta-Sandy Springs-Roswell,13,159,1678,85500,85600,85700,85800,85900,86000,86200,86500,87000,87600,88400,89200,90100,91200,92400,93800,95200,96800,98500,100400,102600,105000,107500,110000,112700,115400,118100,120800,123300,125800,128100,130400,132800,135200,137500,139600,141600,143500,145200,146800,148200,149400,150500,151500,152600,153800,155000,156000,157100,158100,159100,160000,160800,161500,162200,162900,163800,164800,165900,167100,168300,169600,170800,171800,172700,173500,174200,174900,175700,176600,177700,178800,180000,181100,182200,183100,183800,184300,184800,185100,185700,186700,188000,189000,189900,190500,191100,191800,192600,193400,194100,194800,195300,195500,195400,195200,195300,195800,196700,197800,199000,200500,202400,204700,207000,209000,210600,212300,214000,215200,216100,216700,217300,218200,219400,220600,221800,222800,223100,223400,223700,223800,224200,225500,227500,229600,231500,232700,233700,234200,234100,234800,236300,237100,237200,237800,238300,238800,239000,238900,238700,238000,236400,235700,235900,235000,232900,231200,229600,228100,226700,225300,224500,223700,222100,221400,221500,220600,218300,215000,210600,205900,201600,198000,193900,191200,192600,189800,181300,175600,174100,172000,170400,168800,167100,165300,163300,161100,158600,156400,155500,154800,153900,152800,152000,150500,148700,146900,145100,143200,141600,140200,139700,141000,142600,143600,144100,145500,147500,149400,151200,153600,156000,158900,161700,163100,163700,165800,168400,171200,174400,178100,181900,185300,187800,190900,194400,196800,198700,201000,204100,206500,206600,206800,208600,209900,210200,212400,215200,216500,216800,217400,217500,217800,219800,223100,225900,228400,231500,234700,236300,237500,238700,239500,238900,238500,240200,242000,243500,246400,249800,252000,255500,259400,261900,263400,266400,270800,272400,270700,269900,268200,265300,265000,269800,275900,281900,287500,292000,294500,296700,299700,302700
661,Osage County,MO,Missouri,"Osage County, Missouri",Jefferson City,29,151,1679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178800,178900,179100,179000,179100,179300,178700,177900,177500,177300,176800,176200,175200,174200,174200,174600,174500,174500,174800,175400,176100,176600,177000,177200,177100,177100,177500,178300,179100,179400,179700,179800,179500,179400,179400,179600,179800,180100,180000,180000,180300,180800,181300,181900,182400,182300,182400,183500,185100,186100,186700,187600,188700,189600,190000,190800,192300,194000,195600,196700,197800,199700,202100,203800,204100,204200,204900,205700,206700,207800,208300,208900,209200,210000,211100,211400,211100,211100,211200,211600,212300,212300,211900,212300,213400,214900,216100,217500,217800,216500,216100,215500,214200,214600,217600,220000,221400,220300,217100,214600,216300,221100,225200,227500,229600,231100
1463,Wadena County,MN,Minnesota,"Wadena County, Minnesota",,27,159,1680,53100,53100,53100,53200,53200,53200,53300,53300,53400,53600,53800,54100,54300,54700,55100,55500,56100,56700,57500,58300,59100,60000,60900,61700,62400,63100,63700,64300,64700,65100,65500,65800,66100,66400,66700,67000,67300,67600,68000,68400,68800,69400,70100,70800,71600,72500,73400,74300,75200,76000,76900,77600,78400,79300,80200,81100,82100,83200,84300,85400,86700,87800,88900,90000,91100,92200,93200,94100,95100,96100,97100,98000,98900,99800,100500,101200,101900,102600,103300,104100,104900,105600,106500,107600,108700,109600,110100,110400,110700,111000,111500,111900,112400,113000,113800,115100,116600,118100,119700,121200,122800,124900,127300,130000,132900,135700,137700,138900,139900,141600,144300,147300,149500,150400,150500,150300,150300,150600,151100,151600,152000,152300,152800,153500,154700,156200,158100,160000,161700,163100,163900,164400,164600,164600,164500,164600,164700,164700,164200,163500,162500,161200,159900,158500,156800,155000,153000,151000,149500,148300,147200,146300,145500,144700,143900,143100,142200,141000,139900,139200,139100,139200,139600,140100,140700,141100,141000,142400,145000,147400,149000,149900,149100,147000,144500,141900,139700,138100,137000,135200,132800,131200,130200,129000,127500,127300,128000,127800,126900,126800,126700,126100,125700,125300,124800,124700,125400,125900,126100,126500,126500,126300,126600,127000,127400,127700,127900,128000,128500,129100,129100,129500,130000,130400,130900,131900,132100,131800,131900,132400,132700,132500,132500,132600,133100,133700,134200,134700,135500,136000,136000,135700,135500,135400,135700,136700,137900,138800,139900,140600,141300,142100,143000,143400,143100,142900,143400,144100,144600,145500,146900,148600,150100,151300,152400,153300,153900,154900,156100,156900,157500,157600,157200,157300,157900,158700,159700,162200,165900,169200,171000,172900,175000
982,Dawson County,TX,Texas,"Dawson County, Texas",Lamesa,48,115,1681,74200,73900,73600,73300,73000,72700,72500,72300,72100,72000,71900,71800,71700,71700,71600,71600,71600,71600,71700,71700,71900,72100,72200,72300,72500,72700,72900,73100,73200,73400,73600,73800,74100,74400,74700,75000,75300,75700,76100,76500,76900,77200,77600,78000,78500,79000,79500,80000,80400,80900,81300,81700,82100,82400,82700,83000,83400,83700,84000,84400,84700,85000,85200,85500,85600,85700,85800,85900,86100,86300,86400,86600,86700,86900,87000,87000,87000,87000,87100,86900,86900,87200,87600,87800,88000,88300,88700,89100,89600,90000,90300,90500,90600,90900,91600,92900,94400,95700,96400,96800,96800,96400,95800,95200,94600,93700,92400,90700,89000,87500,86300,85400,84900,84600,84500,84500,84600,84700,84800,85000,85500,86100,86800,87500,87900,88100,88200,88300,88200,87800,87100,85700,83800,81700,79800,78600,78100,78100,78500,79100,79700,80100,80400,80800,81300,81800,82000,81900,81700,81300,80900,80600,80500,80400,80300,80300,80400,80400,80400,80500,80500,80500,80400,80200,80100,79900,79800,79600,79200,79100,79200,79100,79000,79000,79200,79200,78900,78600,78800,79600,80500,81000,81200,81800,82100,82100,82000,81900,81600,81600,81700,81400,81200,81500,82300,82800,83200,83600,83800,84400,85200,85800,86100,86200,86500,87000,87400,87800,88000,88200,88800,89600,90200,90800,91700,92700,93600,94500,95200,95600,95900,96300,96800,97000,97400,98200,99200,100200,101200,102000,102500,103100,103900,104600,104900,105300,106100,107100,107900,108600,109200,109800,110400,111000,111500,111900,112200,113000,113700,114200,115400,117100,118700,119600,120300,121300,122100,122900,124200,125200,126000,126400,126500,126000,126100,126400,126800,127600,129600,131600,132500,133200,134000
912,Cannon County,TN,Tennessee,"Cannon County, Tennessee",Nashville-Davidson--Murfreesboro--Franklin,47,15,1682,74500,75000,75500,75900,76400,76800,77300,77800,78500,79400,80200,80900,81600,82000,82400,82600,82900,83000,83200,83400,83800,84300,84900,85500,85900,86200,86400,86600,86800,87000,87200,87500,87900,88700,89400,90000,90600,91100,91500,91700,91900,92100,92300,92500,92900,93500,94300,94900,95300,95600,95800,95900,96100,96300,96600,96900,97400,98300,99400,100300,101100,101600,102000,102200,102200,102300,102400,102600,102900,103600,104600,105400,105900,106200,106300,106300,106300,106300,106400,107300,108700,109000,108200,107600,107200,107200,107800,108900,110400,112200,113900,115200,115800,116000,116200,116600,117300,118600,120500,122700,125000,127300,129600,131600,133400,135300,137300,139500,141900,144200,146100,147100,147200,147100,147300,147400,147000,146400,146200,146800,148200,150100,152400,155100,158100,160700,162900,164700,166800,169300,171700,173900,175900,177200,178200,179200,180200,181100,181700,181700,181500,180900,179800,178600,177100,174900,172000,169500,168100,167200,166300,165700,165600,165700,165700,165800,165800,165300,164300,163000,161600,160400,159200,158200,157300,156800,157400,157100,154800,153100,153200,153200,152600,152100,151900,151800,151400,150500,149100,148100,147800,148600,149400,149500,149000,149000,149300,149500,149500,150100,150800,151000,151900,153300,153900,154800,156400,157100,157400,157800,158900,160200,161600,162900,163900,164200,164700,165400,165700,165500,165800,166700,167500,168000,168600,169800,171200,172100,172600,173200,173800,174600,175400,176200,177300,178000,178900,180500,182100,183200,184400,185800,186800,187400,187700,188300,189800,191600,192700,193700,194600,195300,196300,197700,199000,200400,202200,203300,203800,204600,205700,207300,209900,212400,214200,215100,216000,217400,219400,221500,223200,224900,227500,229100,229200,229500,229700,230200,233100,236700,238500,239500,240500
2056,Trinity County,CA,California,"Trinity County, California",,6,105,1683,138400,138300,138000,137600,137200,136600,135900,135100,134200,133200,132100,130700,129300,127900,126600,125500,124600,124000,123700,123500,123400,123600,123800,123900,124000,124100,124200,124300,124400,124500,124700,124900,125200,125600,125900,126000,126100,126100,126000,126000,126100,126300,126600,127100,127700,128500,129300,130100,131100,132200,133300,134400,135700,137100,138500,139900,141100,142300,143400,144300,144900,145300,145600,145600,145600,145500,145400,145200,144800,144700,144600,144500,144400,144600,144800,145200,145900,147100,148400,150400,152900,154600,155300,156000,157300,159200,161700,164700,167700,170600,173500,176600,180300,185100,190800,196700,202100,206900,211300,215100,218400,221300,223900,226100,228200,230600,233800,238000,243500,250400,258300,266800,274900,282500,289600,296100,301900,306900,311300,315300,318800,321400,323100,323800,323900,324100,324800,325600,326100,326300,325600,324300,322600,320700,318900,317000,314900,312600,310700,308800,307000,305600,304200,302200,298800,294000,288500,284200,281800,280400,279200,278100,277100,276200,275000,273600,272100,270700,269400,268600,268100,267600,267400,267200,267000,266800,266700,266000,265700,266300,267700,268000,267800,267400,266600,264800,262700,260600,258900,257300,255400,253600,251100,247800,244100,240300,236300,233000,229800,225900,222100,219900,218500,217500,216600,216400,216700,218000,219700,221600,223300,225200,227700,231100,234400,236800,239400,243100,246300,247400,247400,247700,249200,251200,252800,253800,254700,254500,253800,253200,252600,252600,254100,255800,256500,257000,258600,260600,261900,263400,264800,265900,267500,269600,271400,272800,275300,278700,281100,281800,282700,284700,288100,291600,294000,295200,297400,300900,303800,305400,307500,309900,312200,314000,314800,315500,316900,318300,318200,317200,316300,315500,313500,310000,308200,309900,312500,312700,312300,313900,315500,314300,312600
1912,Madison County,TX,Texas,"Madison County, Texas",,48,313,1684,96000,96000,96100,96200,96300,96300,96400,96500,96600,96700,96800,96800,96900,97000,97200,97400,97600,97900,98300,98600,98900,99200,99500,99800,100200,100700,101100,101700,102300,102900,103500,104100,104700,105200,105700,106200,106800,107300,107800,108400,109000,109600,110300,110800,111300,111700,112100,112400,112800,113200,113500,113900,114300,114700,115100,115400,115600,115700,115700,115800,115800,115800,115900,116000,116200,116400,116600,116800,116900,116800,116800,116800,116900,116900,117100,117400,117700,118100,118500,119100,119600,120100,120300,120600,120800,121000,121100,121200,121100,121200,121300,121700,122400,123300,124500,125700,126700,127400,128000,128500,129200,130000,131200,132300,133300,133900,134200,134300,134100,133700,132900,131400,129000,125800,122400,119100,116500,114700,113800,113500,113700,114200,115100,116300,117600,118500,119200,119400,119400,119200,119000,118900,118900,119000,119200,119700,120700,122300,124300,126300,128000,129300,129800,129600,128600,127400,125900,124700,124000,123800,123500,123100,122800,122400,122000,121700,121300,121100,120700,120200,119800,119500,119300,119300,119500,119700,119800,120100,120600,120800,121200,121700,121800,121900,122100,122300,122400,122000,121800,122000,121700,122000,123000,124100,124700,124400,124200,123900,123800,124200,125500,126900,128200,128600,129100,129900,131000,132000,133400,134900,135900,136900,137200,136900,137400,138800,139800,140600,140900,141300,142100,142900,143600,144800,146400,147200,147700,148800,149600,149900,150300,151200,151800,151900,152200,152800,153500,154800,156300,157700,158700,159200,159900,161100,162100,163300,165700,167400,168400,170000,172100,173600,174800,176300,177200,177700,178300,179600,180700,182100,184000,186100,187800,189400,191100,192900,194300,195500,196600,196500,195800,195100,194800,195100,195700,196100,195300,195700,198700,202300,204200,206300,208200
3211,Kodiak Island Borough,AK,Alaska,"Kodiak Island Borough, Alaska",,2,150,1685,168600,168800,169000,169100,169300,169600,170000,170500,171200,172000,172800,173500,174300,175200,176200,177300,178300,179400,180600,181900,183300,184600,185700,186600,187400,187900,188200,188300,188100,187600,187000,186400,185800,185000,184000,183000,181900,180900,180000,179200,178500,178100,177900,178100,178600,179400,180200,181200,182500,184000,185600,187600,189700,192100,194700,197600,201000,204300,207500,210700,214000,217200,220300,223200,226000,228700,231200,233800,236400,238600,240500,242100,243600,244900,246000,246900,247700,248600,249700,249400,248000,247500,248400,248700,248700,248700,249200,250300,251700,253300,254900,256500,258300,260000,261800,264000,266600,269600,272700,275600,278200,280300,282200,284300,286900,289500,292100,294900,297900,300900,303800,306500,309200,311900,314700,317700,320700,323400,325700,328100,330500,332700,335000,337100,339000,340500,341800,343200,344700,346100,347300,348300,349000,349300,349200,348900,348300,347700,347100,346800,346700,346700,346600,346100,345300,344300,343500,343200,343200,343400,343600,343900,344200,344600,345000,345200,345300,345300,345400,345200,344900,344900,345000,345200,345400,345600,345600,346300,347100,347900,348900,349500,349500,350300,352000,353700,355300,356300,356900,357200,358500,359600,360200,362000,364500,365900,366200,366400,366600,367300,368200,368700,368800,369800,371100,372200,374000,376100,378200,379700,380800,382200,383600,384700,385800,386800,387700,388200,388400,389500,390800,391100,390100,390400,392300,394700,396600,399400,402200,404500,406300,406200,405600,407100,410200,411900,412800,413900,416300,418500,420500,422200,423600,424700,426300,427300,427300,427400,427700,428400,429400,430500,431800,431600,430200,428700,429000,430200,432000,432900,433100,433400,434400,435300,436400,436800,436700,436800,438600,442300,446600,449900,452000,453500,452900,449800,446500,446400,449900,454100,454500,452500,451000
2165,Callahan County,TX,Texas,"Callahan County, Texas",Abilene,48,59,1686,88000,88000,88100,88100,88200,88300,88400,88400,88300,88400,88400,88500,88700,88900,89300,89700,90200,90700,91100,91600,91900,92300,92700,93200,93700,94200,94800,95500,96100,96700,97100,97600,97900,98100,98200,98500,98800,99200,99600,100100,100500,100900,101300,101600,101800,101900,102000,102200,102500,102900,103400,104000,104600,105100,105500,105800,106000,106000,106100,106200,106500,106900,107400,108000,108600,109100,109500,109700,109800,109700,109600,109700,109900,110300,110900,111700,112400,113100,113500,113700,113800,114100,114600,114900,115100,115300,115400,115700,115900,116100,116300,116500,116700,117100,117500,118100,119000,120100,121400,122700,123600,124100,124200,124100,124200,124400,124400,123900,122600,120500,117400,113700,110500,108500,107800,108500,110200,112400,114800,117200,119300,120900,121900,122500,122700,122600,122400,122200,122000,121700,121000,120300,119900,119800,120300,121600,123500,125400,126900,127700,127600,126900,125900,125100,124600,124300,124000,124100,124200,124300,124100,123800,123600,123200,122800,122700,122700,122700,122700,122900,123100,123200,123000,122800,122300,121900,122100,122200,121700,121600,122000,122300,122000,121400,120900,120600,120700,120900,121000,120700,120500,120400,120500,120300,120300,120700,121500,121900,121800,122000,122300,122500,122800,123500,124300,124700,124900,125300,125900,126300,126600,126800,127500,128400,129400,130200,131100,132400,133500,134100,134600,135900,137100,138200,139200,140400,141500,142600,143400,144100,144700,145300,145500,145800,146900,148200,149000,149600,150300,151400,152600,153100,153300,154100,155300,156300,157100,158200,158900,159700,160900,162000,162800,163600,164400,165200,166100,166800,167400,168300,170000,172300,174600,175900,176300,177700,179600,180700,180700,181200,182000,182300,182700,183200,183600,183600,183400,184200,186200,188900,191400,193700,195100
2873,Wilbarger County,TX,Texas,"Wilbarger County, Texas",Vernon,48,487,1687,64300,64300,64100,64000,64000,63800,63700,63500,63400,63500,63500,63600,63700,63900,64100,64300,64600,64800,65100,65400,65800,66100,66600,67000,67500,68000,68500,69100,69500,69800,70100,70200,70400,70600,70800,71000,71200,71400,71700,72000,72200,72400,72500,72600,72700,72800,72900,73100,73300,73400,73700,73900,74100,74300,74500,74600,74900,75100,75500,75900,76400,77000,77700,78400,79000,79700,80200,80800,81300,82000,82700,83500,84400,85400,86300,87300,88100,88700,89100,89400,89200,88600,87700,86600,85400,84400,84000,83900,84100,84300,84400,84300,84000,83800,83900,84500,85500,86600,87400,88000,88500,89000,89300,89700,90200,90800,91200,91200,90500,89000,86900,84500,82400,81000,80400,80500,81100,81800,82500,83000,83300,83400,83600,83900,84200,84500,84800,85200,85600,86000,86400,87000,87700,88800,90200,91700,93200,94300,95000,95500,95700,95700,95800,95800,95900,95900,96000,96100,96100,96000,95800,95500,95100,94700,94400,94200,94100,93900,93800,93800,93700,93600,93600,93500,93400,93300,93300,93100,92700,92600,92600,92300,92100,91900,91500,91100,91000,90800,90400,90000,90000,90100,90200,90100,90200,90200,90100,90100,90400,90500,90400,90600,90800,90900,90800,90800,91000,91300,91600,92000,92200,92500,92900,93000,93000,93300,93800,94200,94400,94900,95700,96300,96600,97100,97700,98500,99000,99300,99700,100200,100900,101500,102000,102600,103200,103800,104500,105200,106000,106900,107700,108300,108800,109100,109400,110100,110700,111300,112000,112800,113400,113800,114300,115200,115800,116100,116500,116900,116900,117200,118200,119500,120600,121400,122100,122100,121600,121400,121200,120700,121100,121600,121200,120400,120400,120600,120600,121100,122300,123400,123900,123800,123300
1250,Murray County,OK,Oklahoma,"Murray County, Oklahoma",,40,99,1688,65500,65600,65800,65900,66000,66100,66300,66500,66700,67000,67200,67400,67400,67200,66900,66400,65700,64900,63900,62700,61400,60100,58800,57500,56300,55100,54100,53200,52400,51800,51300,51000,50900,50800,50800,50900,51100,51300,51500,51900,52300,52800,53400,54100,54900,55800,56700,57600,58400,59200,59900,60600,61200,61800,62500,63100,63800,64600,65300,66000,66800,67500,68100,68700,69300,69900,70500,71100,71800,72600,73300,74100,74800,75400,76000,76500,77100,77600,78200,78900,79600,80400,81200,82200,83300,84400,85700,87100,88300,89400,90300,90900,91300,91500,91400,91200,91000,91000,91400,91900,92800,94000,95200,96400,97400,98300,99100,99900,100900,102200,103700,105000,106300,107400,108600,109800,111200,112600,114000,115400,116600,117600,118300,118700,118900,118900,119000,119300,120000,120900,122200,123500,124800,126000,127200,128300,129500,130600,131600,132200,132500,132700,133100,133500,133900,134200,134300,134500,134800,135200,135700,136200,136700,137300,137700,138000,138300,138500,138600,138400,138200,138100,138100,138200,138600,138900,138900,138900,138600,138300,138300,138300,138000,137700,137400,136900,136400,136300,136200,135900,135700,135800,135500,135500,136000,136300,136600,136900,137100,137000,136900,137100,137300,137300,137600,138300,138700,139500,140600,141400,141500,141600,142100,142600,142800,143300,144000,144100,144000,143700,143500,143100,143000,142900,143200,143500,144000,143900,143400,142800,142200,141500,141000,140700,140000,139600,139900,141100,142300,143300,144000,144400,145000,146100,146900,147800,149500,151900,154200,156500,158900,161400,163500,164900,165800,166500,167400,168800,170400,171200,172000,172000,171600,171100,170600,170300,170100,169600,169000,168700,168500,167100,163200,158800,155800,154300,154200,155900,158000,159500,160100,160600,160800
3274,Ketchikan Gateway Borough,AK,Alaska,"Ketchikan Gateway Borough, Alaska",Ketchikan,2,130,1689,163500,163100,162600,162200,161700,161300,160900,160700,160500,160400,160200,159900,159700,159500,159400,159300,159200,159200,159300,159600,160000,160500,160900,161300,161800,162400,163000,163600,164400,165200,166200,167300,168600,169800,171000,172100,173100,174200,175300,176300,177400,178600,179800,181200,182800,184400,185900,187300,188800,190300,191800,193400,195100,196900,198700,200800,203000,205200,207200,209100,211000,212700,214400,216000,217600,219200,220800,222400,224100,225600,226800,227900,228900,229800,230600,231300,232100,232800,233900,234300,234100,234400,235500,236600,237800,239200,241100,243600,246300,249100,251400,253400,255200,256900,258700,260900,263400,266100,268800,271300,273300,274900,276400,278200,280600,283100,285800,288600,291700,294700,297600,300500,303300,306000,308800,311600,314500,317300,319800,322100,324300,326300,328200,329800,331100,332200,333400,334800,336300,337800,338900,339600,340100,340000,339700,339200,338700,338400,338400,338500,338700,338900,338800,338700,338400,338000,337600,337400,337300,337400,337400,337400,337500,337600,337400,337000,336700,336400,336300,336300,336300,336300,336200,336200,335200,334400,334600,335300,335600,336200,336500,336700,336800,337300,337700,338100,338900,339700,339700,339300,339300,339400,339100,339200,339900,340300,340400,340900,341300,341100,341000,340700,340000,339500,339500,339900,341100,342600,343800,344400,345400,346400,346800,347300,348200,349400,350800,351700,351700,352000,352400,352000,350500,350600,352700,355300,357600,359300,360500,361400,361700,361700,362100,363200,365100,366800,368200,369800,371400,372600,374000,375500,376900,378500,380300,381700,382700,383400,383300,382800,382700,383400,384400,385300,385900,386000,386500,387800,389600,390500,390800,391500,393300,395300,396300,396500,396700,396700,396900,398600,401100,403800,406700,409300,410600,411300,411900,413600,415300,417100,418400,418900,418700
