Geography,County,State,Latitude,Longitude,Avg Temperature,Max Temperature,Min Temperature,Avg Percipitation,Min Humidity,Max Humidity,Avg Wind
"Floyd County, Indiana",Floyd County,Indiana,38.2869276,-85.8895551,25.841749730706216,31.61749972105026,20.065999740362166,0.02579298545056441,51.89000082015991,82.82250022888184,9.411203147809506
"Fountain County, Indiana",Fountain County,Indiana,40.222719700000006,-87.3347575,16.50649999678135,23.607500010728835,9.405499982833863,0.0,59.807498931884766,83.98249816894531,13.471820170160534
"Franklin County, Indiana",Franklin County,Indiana,39.4233977,-85.0649071,20.792750032991172,27.531499795615673,14.054000270366668,0.0,53.959999084472656,83.85249900817871,11.72617270908177
"Fulton County, Indiana",Fulton County,Indiana,41.020416100000006,-86.2970998,16.376000308990477,23.49050028324127,9.261500334739683,0.0,57.51250076293945,81.68000030517578,15.56164815908909
"Gibson County, Indiana",Gibson County,Indiana,38.3338249,-87.5791287,24.69874989539385,30.519499748945236,18.878000041842462,0.004850579939019962,54.07499980926514,83.23999977111816,9.069916791323424
"Grant County, Indiana",Grant County,Indiana,40.473060499999995,-85.684578,16.967749838531017,23.62549980580807,10.309999871253968,0.0,57.3725004196167,82.32749938964844,15.637487142035962
"Greene County, Indiana",Greene County,Indiana,39.032179600000006,-86.9824288,21.420499722659585,28.25599989593029,14.584999549388886,0.0,53.047499656677246,82.52249908447266,10.461786086182595
"Hamilton County, Indiana",Hamilton County,Indiana,40.0372797,-86.05296039999998,17.437999644875525,24.345499521493913,10.53049976825714,0.0,57.547499656677246,82.21749877929688,14.130930515280367
"Hancock County, Indiana",Hancock County,Indiana,39.824991499999996,-85.84862360000002,18.671000078320503,25.52900032401085,11.812999832630158,0.0,55.97499942779541,82.06000137329102,13.542549137001634
"Harrison County, Indiana",Harrison County,Indiana,38.1701136,-86.17517590000001,25.35125013142824,31.16300012767315,19.53950013518333,0.019568384397686937,52.16250038146973,82.75749969482422,9.130818588732481
"Hendricks County, Indiana",Hendricks County,Indiana,39.8064942,-86.54006740000001,17.235499891638753,24.33199996352196,10.138999819755554,0.0,57.364999771118164,82.73250198364258,13.122100830447675
"Henry County, Indiana",Henry County,Indiana,39.9704844,-85.35496499999998,18.398750042915346,25.106000351905823,11.691499733924864,0.0,55.460001945495605,82.78750038146973,14.163948588584066
"Howard County, Indiana",Howard County,Indiana,40.44827670000001,-86.13446970000001,16.32875051498413,23.31500034332275,9.342500686645508,0.0,58.734999656677246,82.38750076293945,16.446072208182812
"Huntington County, Indiana",Huntington County,Indiana,40.7911217,-85.52002399999998,17.248999865353106,23.634499636292457,10.863500094413755,0.0,56.767499923706055,82.55000114440918,15.697405949171186
"Jackson County, Indiana",Jackson County,Indiana,38.8794321,-86.05296039999998,23.39150006417185,29.795000188425185,16.987999939918517,0.0,51.1299991607666,82.09749984741211,10.537501870348454
"Jasper County, Indiana",Jasper County,Indiana,41.0040981,-87.14228949999998,15.363500040769576,22.747999918460845,7.979000163078307,0.0,56.55250072479248,81.45999908447266,15.802928771745563
"Jay County, Indiana",Jay County,Indiana,40.446528799999996,-85.02334599999998,18.250249889492988,24.66950017809868,11.8309996008873,0.007305460300032549,56.472500801086426,83.97750091552734,15.747425920916797
"Jefferson County, Indiana",Jefferson County,Indiana,38.7751543,-85.47880649999998,23.839250192046165,29.835500079393388,17.843000304698943,0.009194604876473195,51.49249982833862,83.15250015258789,8.749804291999936
"Jennings County, Indiana",Jennings County,Indiana,38.9914998,-85.684578,23.344250234961507,29.65999992489815,17.02850054502487,0.0,51.48249912261963,82.50750160217285,10.50279474709034
"Johnson County, Indiana",Johnson County,Indiana,39.46377929999999,-86.13446970000001,19.879250307381152,26.802500155568122,12.956000459194183,0.0,54.22749900817871,82.07500076293945,12.826316690407992
"Knox County, Indiana",Knox County,Indiana,38.6665815,-87.42075179999998,23.402749884128568,29.664500188827514,17.140999579429625,0.004557918493203291,53.94499969482422,83.09250068664551,9.769643601231575
"Kosciusko County, Indiana",Kosciusko County,Indiana,41.2864679,-85.84862360000002,17.30074986964464,23.59399999678135,11.007499742507935,0.0,56.654998779296875,81.90999984741211,16.041614810073973
"LaGrange County, Indiana",LaGrange County,Indiana,41.62887020000001,-85.39627689999998,18.59674985408783,23.962999939918518,13.23049976825714,0.0,56.99499988555908,82.97500228881836,15.753687058966161
"Lake County, Indiana",Lake County,Indiana,41.4897279,-87.30161319999998,15.696499857306481,22.914499706029893,8.478500008583069,0.0,53.947500228881836,79.94499969482422,16.069756531626584
"LaPorte County, Indiana",LaPorte County,Indiana,41.477513099999996,-86.8220341,16.51100030094385,23.765000155568124,9.25700044631958,0.0,55.295000076293945,80.04750061035156,16.042976296602788
"Lawrence County, Indiana",Lawrence County,Indiana,38.8518863,-86.49965460000001,22.786250109970567,29.344999983906746,16.227500236034395,0.009644213975883845,51.15250015258789,81.98749923706055,10.474793824144603
"Madison County, Indiana",Madison County,Indiana,40.1469349,-85.684578,17.609000004827976,24.363500335812567,10.854499673843382,0.0,56.697500228881836,82.22249984741211,14.673904409508706
"Marion County, Indiana",Marion County,Indiana,39.83618999999999,-86.17517590000001,17.721500420570372,24.696500420570374,10.746500420570374,0.0,57.182498931884766,82.29249954223633,13.19163140914619
"Marshall County, Indiana",Marshall County,Indiana,41.303028000000005,-86.3376761,16.756250026822087,23.78750005364418,9.724999999999998,0.0,56.695000648498535,81.11749839782715,16.31018675269723
"Martin County, Indiana",Martin County,Indiana,38.693785600000005,-86.8220341,23.040499711595473,29.38099969141185,16.699999731779098,0.007200854148451738,51.722500801086426,82.1775016784668,9.785008649202586
"Miami County, Indiana",Miami County,Indiana,40.77009899999999,-86.05296039999998,16.41649980098009,23.310499730706212,9.522499871253967,0.0,57.98500061035156,82.15999984741211,16.37339319396973
"Monroe County, Indiana",Monroe County,Indiana,39.1851445,-86.49965460000001,20.504749858379363,27.423499965667723,13.585999751091002,0.0,52.59749984741211,82.22749900817871,10.78758739588499
"Montgomery County, Indiana",Montgomery County,Indiana,40.019878999999996,-86.8220341,16.294999876618384,23.454499727487566,9.135500025749206,0.0,59.232500076293945,83.15499877929688,12.992099316743612
"Morgan County, Indiana",Morgan County,Indiana,39.51168089999999,-86.3376761,19.370750014483928,26.410999831557273,12.330500197410583,0.0,54.93000030517578,82.19750022888184,13.011561390843392
"Newton County, Indiana",Newton County,Indiana,40.9703076,-87.42075179999998,15.26225003004074,22.41950023174286,8.104999828338624,0.0,57.3075008392334,82.3125,15.397347584756018
"Noble County, Indiana",Noble County,Indiana,41.427739100000004,-85.35496499999998,18.24350005686283,23.83700011372566,12.649999999999999,0.0,56.85000038146973,82.9900016784668,15.806712467641235
"Ohio County, Indiana",Ohio County,Indiana,38.941725899999994,-84.9609464,23.447749881446363,29.77699984014034,17.118499922752378,0.016145537218709632,52.557499408721924,83.90749931335449,10.822455184220077
"Orange County, Indiana",Orange County,Indiana,38.5169004,-86.49965460000001,24.22624983638525,30.343999795615673,18.108499877154827,0.0,51.15749931335449,82.06500053405762,9.947754105589391
"Owen County, Indiana",Owen County,Indiana,39.3603429,-86.8220341,19.41350021511316,26.505500009655954,12.321500420570374,0.00678271876545403,54.46249961853027,82.65250015258789,11.273650986543895
"Parke County, Indiana",Parke County,Indiana,39.69929459999999,-87.14228949999998,17.68775003701448,24.849500194191933,10.525999879837034,0.00445059141305488,57.86250019073486,83.49750137329102,11.904539610902669
"Perry County, Indiana",Perry County,Indiana,38.015904299999995,-86.6611083,26.21975006759167,31.905500036478042,20.53400009870529,0.01953663201782647,53.03750038146973,82.73249816894531,9.228343623774052
"Pike County, Indiana",Pike County,Indiana,38.4110583,-87.2618328,24.952999867498875,30.739999994635582,19.165999740362167,0.007376219109287412,53.3125,82.72500038146973,9.260668770600558
"Porter County, Indiana",Porter County,Indiana,41.524857700000005,-87.10237459999998,16.367000102996826,23.57149999141693,9.16250021457672,0.0,53.83749961853027,79.45499992370605,15.662393562266828
"Posey County, Indiana",Posey County,Indiana,38.0020359,-87.89424509999998,25.78324975967407,31.158499944210053,20.407999575138092,0.0,55.38249969482422,84.23250007629395,8.22535034785986
"Pulaski County, Indiana",Pulaski County,Indiana,40.9957383,-86.8220341,15.622250089049338,23.09000028967857,8.154499888420105,0.0,57.510000228881836,81.61000061035156,15.499241443237068
"Putnam County, Indiana",Putnam County,Indiana,39.690996999999996,-86.8220341,17.63150021135807,24.78200028538704,10.4810001373291,0.0,57.127498626708984,82.97749900817871,11.775822751154305
"Randolph County, Indiana",Randolph County,Indiana,40.12045320000001,-85.02334599999998,18.288500335812568,24.91250005364418,11.664500617980956,0.004633309568945817,56.05000019073486,84.03000068664551,14.927590032757521
"Ripley County, Indiana",Ripley County,Indiana,39.0986811,-85.23084140000002,22.210249926708638,28.642999939247964,15.777499914169312,0.0,52.55999946594238,83.49249839782715,10.862669186323881
"Rush County, Indiana",Rush County,Indiana,39.6481768,-85.52002399999998,19.665499894320966,26.41550004184246,12.915499746799469,0.0,54.58500003814697,82.53999900817871,13.06660671286583
"St. Joseph County, Indiana",St. Joseph County,Indiana,41.622808500000005,-86.3376761,18.187250070273876,24.700999960303307,11.673500180244446,0.0021305728674404266,56.01249980926514,80.37750053405762,17.304351582630876
"Scott County, Indiana",Scott County,Indiana,38.7008005,-85.7256372,24.437750258296727,30.456500224769115,18.41900029182434,0.011046222579760815,51.11749982833862,82.62749862670898,9.544717626754641
"Shelby County, Indiana",Shelby County,Indiana,39.495287700000006,-85.84862360000002,20.47774991095066,27.301999813318254,13.65350000858307,0.0,54.05500030517578,82.05249977111816,12.799315490903854
"Spencer County, Indiana",Spencer County,Indiana,37.983262100000005,-87.02244420000001,26.820499709248544,32.25650002360344,21.384499394893645,0.025389037263675,53.90999984741211,82.87249946594238,9.02835706920147
"Starke County, Indiana",Starke County,Indiana,41.271561600000005,-86.6207943,16.42999980151653,23.760499972105023,9.09949963092804,0.0,56.3125,80.77249908447266,16.590011983975174
"Steuben County, Indiana",Steuben County,Indiana,41.6115471,-84.98175400000001,18.932000124454497,24.264500188827515,13.599500060081482,0.0,57.64500045776367,84.12250137329102,15.154875650553704
"Sullivan County, Indiana",Sullivan County,Indiana,39.08431220000001,-87.42075179999998,20.579000069200994,27.567500177025796,13.590499961376189,0.007152915822239373,55.66999912261963,83.51999855041504,10.190171173667908
"Switzerland County, Indiana",Switzerland County,Indiana,38.841939399999994,-85.0649071,23.663749796152114,29.84899985194206,17.478499740362167,0.024760482818122924,52.30749988555908,83.81499862670898,10.422914270798564
"Tippecanoe County, Indiana",Tippecanoe County,Indiana,40.34697310000001,-86.8220341,15.874249647557736,23.09899966418743,8.649499630928037,0.0,59.790000915527344,82.88249969482422,13.856506297228933
"Tipton County, Indiana",Tipton County,Indiana,40.282566100000004,-86.05296039999998,16.63024966418743,23.53999964594841,9.720499682426453,0.0,58.33750057220459,82.3499984741211,15.888920787566901
"Union County, Indiana",Union County,Indiana,39.6637751,-84.8984775,20.439500141888857,27.248000039160253,13.63100024461746,0.0,54.88499927520752,84.44250297546387,12.52674652116239
"Vanderburgh County, Indiana",Vanderburgh County,Indiana,38.0806099,-87.5791287,26.179250133037566,31.505000042915345,20.85350022315979,0.0,54.724998474121094,83.55000114440918,8.659706983464957
"Vermillion County, Indiana",Vermillion County,Indiana,39.8512139,-87.48020679999998,17.152250266075136,24.26000051498413,10.044500017166136,0.0,59.260000228881836,84.23250198364258,12.44158076383233
"Vigo County, Indiana",Vigo County,Indiana,39.416538200000005,-87.42075179999998,19.50349999517202,26.617999956011772,12.389000034332273,0.0027391540370588227,56.8675012588501,83.70000076293945,11.123335140506029
"Wabash County, Indiana",Wabash County,Indiana,40.8033875,-85.84862360000002,16.857499930262563,23.55799962878227,10.15700023174286,0.0,57.54249954223633,82.1825008392334,16.09003386432648
"Warren County, Indiana",Warren County,Indiana,40.319245,-87.3413599,15.944000144302844,23.04500030577183,8.842999982833863,0.0,59.89750003814697,83.98250007629395,13.650996530638935
"Warrick County, Indiana",Warrick County,Indiana,38.073670299999996,-87.2618328,26.388500067591668,31.761499959230424,21.01550017595291,0.004987539503518052,54.1175012588501,83.05499839782715,9.005879958267213
"Washington County, Indiana",Washington County,Indiana,38.674474700000005,-86.17517590000001,23.944999873265623,30.2180000834167,17.671999663114548,0.004999999572911601,50.874999046325684,82.02999877929688,10.149249711897374
"Wayne County, Indiana",Wayne County,Indiana,39.831882,-84.98175400000001,19.81849994957447,26.59100016951561,13.04599972963333,0.0,55.250000953674316,84.2075023651123,13.210819352625013
"Wells County, Indiana",Wells County,Indiana,40.7778348,-85.18940450000001,17.890249897539615,24.106999614834784,11.673500180244446,0.0,56.499999046325684,83.33499908447266,16.307438913218977
"White County, Indiana",White County,Indiana,40.6765551,-86.9824288,15.433249826729298,22.779500022530556,8.086999630928037,0.0,58.619998931884766,82.40250015258789,14.591514091383816
"Whitley County, Indiana",Whitley County,Indiana,41.1136133,-85.52002399999998,17.431249986588952,23.549000093340872,11.313499879837035,0.0,56.622501373291016,82.58500099182129,16.115432746351363
"Adair County, Iowa",Adair County,Iowa,41.274173299999994,-94.47997600000001,9.509000152349472,19.62500032186508,-0.6070000171661363,0.0,59.5600004196167,85.56750106811523,13.60498911919117
"Adams County, Iowa",Adams County,Iowa,41.065206599999996,-94.68637820000001,9.87800012230873,20.38100024461746,-0.625,0.0,58.742499351501465,86.39250183105469,12.539929924052954
"Allamakee County, Iowa",Allamakee County,Iowa,43.243075399999995,-91.443469,10.082750168442725,18.311000233888628,1.8545001029968269,0.0,56.890000343322754,83.29250144958496,13.71867612765193
"Appanoose County, Iowa",Appanoose County,Iowa,40.680610200000004,-92.8577105,13.3250002682209,22.955000364780425,3.695000171661377,0.0,49.05999946594238,83.28249931335449,12.869074467342497
"Audubon County, Iowa",Audubon County,Iowa,41.7326826,-94.97665400000001,7.637000113725662,17.81149979829788,-2.537499570846556,0.0,64.55499935150146,85.59250068664551,11.987332791708113
"Benton County, Iowa",Benton County,Iowa,42.1387249,-92.0665197,10.661000072956085,19.390999579429625,1.9310005664825418,0.0,59.64249897003174,84.7125015258789,15.384145248719454
"Black Hawk County, Iowa",Black Hawk County,Iowa,42.447804,-92.3813621,10.001749870181083,18.558499997854234,1.4449997425079353,0.0,63.165000915527344,84.77499961853027,16.123097270514965
"Boone County, Iowa",Boone County,Iowa,42.0881747,-93.9878427,9.06799998283386,18.355999922752382,-0.21999995708466002,0.0,63.357500076293945,83.17749977111816,16.85863439276576
"Bremer County, Iowa",Bremer County,Iowa,42.76108199999999,-92.3813621,9.310999858379365,17.644999957084657,0.9769997596740723,0.0,65.08249950408936,84.90250015258789,16.215925818692448
"Buchanan County, Iowa",Buchanan County,Iowa,42.4566006,-91.9099238,10.18400009870529,18.78800036907196,1.5799998283386216,0.0,60.910000801086426,84.87249946594238,15.398054444428684
"Buena Vista County, Iowa",Buena Vista County,Iowa,42.67054520000001,-95.1432068,6.408499950915573,16.025000013411045,-3.2080001115798993,0.0,66.67249965667725,85.86750030517578,17.53772914015055
"Butler County, Iowa",Butler County,Iowa,42.7502186,-92.8577105,8.865499612689018,17.419999688863754,0.3109995365142808,0.0,65.96750164031982,84.68499755859375,16.439738137521744
"Calhoun County, Iowa",Calhoun County,Iowa,42.3785903,-94.645035,7.495249725878239,17.024000361561775,-2.033500909805298,0.0,66.02249908447266,84.48500061035156,16.16881255151987
"Carroll County, Iowa",Carroll County,Iowa,42.0566912,-94.8105955,7.618999835848808,17.428999894857405,-2.19100022315979,0.0,65.63749980926514,84.86750030517578,18.00916514220834
"Cass County, Iowa",Cass County,Iowa,41.2538068,-94.97665400000001,9.034250068664551,19.400000429153444,-1.3315002918243408,0.0,61.792500495910645,86.27250099182129,11.771458727667332
"Cedar County, Iowa",Cedar County,Iowa,41.8346154,-91.135302,10.72174980044365,19.526000201702118,1.9174993991851785,0.0,55.90999984741211,84.91500091552734,15.791093222185374
"Cerro Gordo County, Iowa",Cerro Gordo County,Iowa,43.154318599999996,-93.2029675,8.00375019311905,16.672999596595766,-0.665499210357666,0.0,66.73500061035156,84.94999885559082,17.725565948271754
"Cherokee County, Iowa",Cherokee County,Iowa,42.8027756,-95.64579509999999,5.953999707102774,15.988999766111373,-4.081000351905821,0.0,66.7549991607666,86.7125015258789,13.884676818496585
"Chickasaw County, Iowa",Chickasaw County,Iowa,43.0724667,-92.3813621,9.095000198483465,17.20850010514259,0.9815002918243394,0.0,65.61499977111816,84.71750068664551,16.249469486795665
"Clarke County, Iowa",Clarke County,Iowa,41.01778360000001,-93.78415030000001,12.114499974250794,22.050499725341794,2.1785002231597907,0.0,52.42500019073486,84.21500015258789,14.217864655113221
"Clay County, Iowa",Clay County,Iowa,43.136803799999996,-95.1432068,5.767250421643258,15.377000242471695,-3.8424993991851792,0.0,66.93000030517578,86.12999725341797,18.129038356126546
"Clayton County, Iowa",Clayton County,Iowa,42.7785285,-91.2891036,10.469749933481214,19.161499798297882,1.77800006866455,0.0,55.86750030517578,84.1200008392334,14.636277715138197
"Clinton County, Iowa",Clinton County,Iowa,41.878563,-90.563609,11.51600022315979,20.124500274658203,2.9075001716613755,0.0,56.02999973297119,84.83999824523926,16.95432877925396
"Crawford County, Iowa",Crawford County,Iowa,42.034686,-95.3102505,7.281499889492988,17.181499916315076,-2.6185001373291,0.0,65.35249900817871,85.71499824523926,13.339413213590385
"Dallas County, Iowa",Dallas County,Iowa,41.612002200000006,-93.9878427,10.467500150203705,19.836500334739682,1.098499965667724,0.0,59.29500102996826,83.6624984741211,15.346738952168227
"Davis County, Iowa",Davis County,Iowa,40.6913838,-92.3813621,13.86724964380264,23.134999871253967,4.599499416351318,0.0,49.49499988555908,82.75,13.818531406303645
"Decatur County, Iowa",Decatur County,Iowa,40.814649200000005,-93.82482409999999,12.476749897003174,22.657999897003172,2.2954998970031717,0.0,51.05749988555908,84.31750106811523,14.12506450665474
"Delaware County, Iowa",Delaware County,Iowa,42.463400899999996,-91.443469,10.188500040769576,18.949999892711638,1.4270001888275132,0.0,57.73750019073486,84.70499992370605,15.544743659683467
"Des Moines County, Iowa",Des Moines County,Iowa,40.9123374,-91.1736994,14.238500174880027,22.892000049352646,5.585000300407408,0.0,52.66499996185303,83.63750076293945,13.121892565841677
"Dickinson County, Iowa",Dickinson County,Iowa,43.4049388,-95.1849219,5.375750339031217,14.846000266075134,-4.094499588012695,0.0,67.56499862670898,86.4000015258789,17.771057231492996
"Dubuque County, Iowa",Dubuque County,Iowa,42.4694679,-90.8294002,10.982750248908996,19.733000326156613,2.232500171661375,0.0011706295767872352,55.34999942779541,84.94499778747559,16.762288012728693
"Emmet County, Iowa",Emmet County,Iowa,43.34943,-94.68637820000001,6.532250215113162,15.840500310063362,-2.7759998798370376,0.0,65.81999969482422,85.69250106811523,19.54896710668564
"Fayette County, Iowa",Fayette County,Iowa,42.92581989999999,-91.9099238,9.434750209748746,17.622500059008598,1.2470003604888902,0.0,61.72000026702881,84.39000129699707,15.427041757614614
"Floyd County, Iowa",Floyd County,Iowa,43.06159470000001,-92.8577105,8.573000186681746,16.978999841213223,0.16700053215026855,0.0,66.92500019073486,84.92999839782715,16.812672047538758
"Franklin County, Iowa",Franklin County,Iowa,42.737236100000004,-93.3388917,8.037500295042992,17.042000263929367,-0.9669996738433824,0.0,65.31250095367432,83.95500183105469,16.963303357121944
"Fremont County, Iowa",Fremont County,Iowa,40.7400403,-95.64579509999999,12.526249903440476,22.864999806880952,2.1875,0.0,55.10249996185303,85.61750030517578,11.067942955248952
"Greene County, Iowa",Greene County,Iowa,42.0700527,-94.47997600000001,8.514500322937966,18.068000465631485,-1.0389998197555528,0.0,64.91000080108643,84.05000114440918,15.941875730272532
"Grundy County, Iowa",Grundy County,Iowa,42.436950599999996,-92.8577105,9.443749865889547,18.14899985194206,0.7384998798370361,0.0,63.66250038146973,84.29000091552734,16.910389214012625
"Guthrie County, Iowa",Guthrie County,Iowa,41.7530909,-94.47997600000001,8.604499781131743,18.288499665260314,-1.0795001029968248,0.0,63.74499988555908,84.42000007629395,14.921803156682254
"Hamilton County, Iowa",Hamilton County,Iowa,42.4141275,-93.6623239,8.548249834775923,17.775500047206876,-0.6790003776550293,0.0004310039143393359,63.6949987411499,83.21500205993652,17.11636197602153
"Hancock County, Iowa",Hancock County,Iowa,43.038732200000005,-93.6623239,7.610000313818453,16.70900023281574,-1.488999605178833,0.0,65.89249897003174,84.45750045776367,16.437583758838176
"Hardin County, Iowa",Hardin County,Iowa,42.4285425,-93.1779659,8.874500247836114,17.798000186681747,-0.04899969100952006,0.0,63.65499973297119,83.77000045776367,17.782487651728392
"Harrison County, Iowa",Harrison County,Iowa,41.6933855,-95.8142885,9.187250244617463,19.193000197410583,-0.8184997081756578,0.0,61.18000030517578,85.13749885559082,12.092921280299427
"Henry County, Iowa",Henry County,Iowa,41.028360299999996,-91.5983959,13.464500135183332,22.24849985837936,4.680500411987303,0.0,51.50250053405762,83.38999938964844,14.148410408992769
"Howard County, Iowa",Howard County,Iowa,43.381949600000006,-92.3813621,8.510000060684977,16.272500464692712,0.7474996566772454,0.0,65.35249900817871,84.2400016784668,15.889296117186547
"Humboldt County, Iowa",Humboldt County,Iowa,42.7482597,-94.19234000000002,7.819249872863292,17.16799963414669,-1.529499888420105,0.0,65.48500061035156,83.92749977111816,16.50321844275117
"Ida County, Iowa",Ida County,Iowa,42.3418685,-95.4777811,7.132999843358991,16.996999609470365,-2.730999922752382,0.0,65.66499900817871,85.95249938964844,14.742361332163812
"Iowa County, Iowa",Iowa County,Iowa,41.6624604,-92.0665197,11.46875032186508,20.30450031757355,2.6330003261566155,0.0,55.125,84.11750030517578,15.315185131043197
"Jackson County, Iowa",Jackson County,Iowa,42.1560699,-90.5257823,11.300000160932541,19.92200025320053,2.6780000686645486,0.0,55.97999954223633,85.01749992370605,16.382996565616132
"Jasper County, Iowa",Jasper County,Iowa,41.6414924,-93.0175712,11.608250457048417,20.705000364780425,2.5115005493164055,0.0,54.447500228881836,83.37249946594238,15.859886008183958
"Jefferson County, Iowa",Jefferson County,Iowa,41.023635799999994,-91.9099238,13.282249718904495,22.167499935626985,4.396999502182005,0.0009462188958652377,50.96000003814697,83.13000106811523,14.583122774411441
"Johnson County, Iowa",Johnson County,Iowa,41.6698982,-91.5983959,11.590249884128571,20.385500025749206,2.794999742507933,0.0,55.51249980926514,84.52499961853027,15.186364805651904
"Jones County, Iowa",Jones County,Iowa,42.1516737,-91.135302,10.24024956226349,19.0939998626709,1.386499261856077,0.0,56.23750114440918,84.95000076293945,15.629977749670745
"Keokuk County, Iowa",Keokuk County,Iowa,41.339706299999996,-92.2236667,12.175249701738355,21.11899996995926,3.231499433517456,0.0,52.80000019073486,83.54750061035156,15.211231492942572
"Kossuth County, Iowa",Kossuth County,Iowa,43.25133839999999,-94.2333355,7.405249965935944,16.6145000949502,-1.8040001630783067,0.0,65.10499954223633,85.19000053405762,17.384740653890372
"Lee County, Iowa",Lee County,Iowa,40.70686630000001,-91.443469,14.522000132501123,23.265500041842458,5.778500223159789,0.0,50.96249961853027,83.25250053405762,12.223835718303919
"Linn County, Iowa",Linn County,Iowa,42.0659844,-91.6760691,10.755499768257142,19.54849953651428,1.9624999999999986,0.0,57.84499931335449,84.80249977111816,16.03737518535614
"Louisa County, Iowa",Louisa County,Iowa,41.19330009999999,-91.2891036,13.06850008368492,21.76250010728836,4.3745000600814805,0.0,53.34000015258789,83.98250007629395,14.213322300057412
"Lucas County, Iowa",Lucas County,Iowa,40.9912021,-93.3388917,12.802999961376191,22.63999969959259,2.9660002231597886,0.0,49.87249946594238,83.61249923706055,14.82225280834675
"Lyon County, Iowa",Lyon County,Iowa,43.3954333,-96.1526985,5.39149974733591,15.129499700665473,-4.346500205993657,0.0,68.04249954223633,87.22249794006348,15.57620974834323
"Madison County, Iowa",Madison County,Iowa,41.292236700000004,-93.9878427,11.146999555826188,20.821999609470367,1.4719995021820047,0.0,55.86750030517578,84.30500030517578,14.767192553138734
"Mahaska County, Iowa",Mahaska County,Iowa,41.32958800000001,-92.69838680000001,12.62749991416931,21.825499725341796,3.429500102996826,0.0,51.40250015258789,83.30000114440918,15.165952740951777
"Marion County, Iowa",Marion County,Iowa,41.3173818,-93.1779659,12.411499637365342,21.870500004291536,2.952499270439148,0.0,51.17500019073486,83.3174991607666,15.346698952564003
"Marshall County, Iowa",Marshall County,Iowa,42.0407088,-92.9375739,10.274000012874602,19.125500369071958,1.422499656677246,0.0,59.552499771118164,83.8025016784668,17.28202153690815
"Mills County, Iowa",Mills County,Iowa,41.0624496,-95.64579509999999,11.338249963521957,21.546499884128572,1.130000042915345,0.0,57.97749996185303,85.55000114440918,11.111887387108803
"Mitchell County, Iowa",Mitchell County,Iowa,43.37107020000001,-92.8577105,8.07349972091615,16.249999939650294,-0.10300049781799459,0.0,67.08749961853027,85.03000068664551,16.26944075585723
"Monona County, Iowa",Monona County,Iowa,42.001594,-95.98325770000001,8.797999918460846,19.035499596595763,-1.4394997596740708,0.0,61.47249984741211,85.02000045776367,12.649677438159586
"Monroe County, Iowa",Monroe County,Iowa,41.0040981,-92.8577105,12.899750190973283,22.37450038194656,3.4250000000000007,0.0,49.7574987411499,83.30500030517578,14.707778741006852
"Montgomery County, Iowa",Montgomery County,Iowa,41.0438839,-95.1849219,10.40899966955185,20.80849983692169,0.009499502182006125,0.0,59.867499351501465,86.43000030517578,10.312579029173852
"Muscatine County, Iowa",Muscatine County,Iowa,41.51569129999999,-91.135302,12.051499927043913,20.777000403404237,3.325999450683593,0.0,54.91250038146973,84.5250015258789,14.940041642888785
"O'Brien County, Iowa",O'Brien County,Iowa,43.1131245,-95.64579509999999,5.279000142961738,15.125000388920306,-4.567000102996829,0.0,67.8824987411499,87.04250144958496,16.171097328913213
"Osceola County, Iowa",Osceola County,Iowa,43.3851953,-95.6037465,4.982000285387038,14.580500090122221,-4.616499519348146,0.0,68.5049991607666,87.00749969482422,16.707386289285424
"Page County, Iowa",Page County,Iowa,40.763509899999995,-95.1432068,11.027750152349473,21.59599994421005,0.4595003604888923,0.0,57.67250061035156,86.64749908447266,10.520363639922143
"Palo Alto County, Iowa",Palo Alto County,Iowa,43.1580878,-94.645035,6.793250462412832,16.191500324010846,-2.604999399185182,0.0,65.67749977111816,85.25250053405762,17.795742987240555
"Plymouth County, Iowa",Plymouth County,Iowa,42.776665,-96.1526985,6.295999783277512,17.010499703884122,-4.418500137329104,0.0015621297941433164,65.07499980926514,86.6624984741211,12.609393636746407
"Pocahontas County, Iowa",Pocahontas County,Iowa,42.6918039,-94.645035,7.171249726414679,16.632499366998672,-2.2899999141693144,0.0,66.02500057220459,84.73499870300293,16.808737553135156
"Polk County, Iowa",Polk County,Iowa,41.6278423,-93.5003454,11.513749796152116,20.795000064373014,2.232499527931214,0.0,56.06999969482422,83.1924991607666,15.1388564757216
"Pottawattamie County, Iowa",Pottawattamie County,Iowa,41.3911501,-95.4777811,9.634999924898146,19.77800017595291,-0.508000326156619,0.0,61.552499771118164,85.86249923706055,11.45669417542875
"Poweshiek County, Iowa",Poweshiek County,Iowa,41.6530119,-92.539603,11.308999723196028,20.2054998755455,2.412499570846556,0.0,54.90499973297119,83.8075008392334,15.407790481429101
"Ringgold County, Iowa",Ringgold County,Iowa,40.797381099999996,-94.315422,11.3877501308918,21.87949978113174,0.8960004806518533,0.0,54.08750057220459,85.61749839782715,13.510117391229869
"Sac County, Iowa",Sac County,Iowa,42.3573517,-95.1432068,6.860750451683998,16.551500302553176,-2.8299993991851835,0.0,66.32750034332275,85.61499786376953,15.8369365019238
"Scott County, Iowa",Scott County,Iowa,41.6393199,-90.6393702,11.727500075101851,20.34950016736984,3.1054999828338623,0.0,55.829999923706055,84.6924991607666,17.359015441761017
